X,Y,predicted_label
130.125,0.02734375,Density 50%
130.140625,0.02734375,Density 50%
130.15625,0.02734375,Density 50%
130.171875,0.02734375,Density 50%
130.1875,0.02734375,Density 50%
130.203125,0.02734375,Density 50%
130.21875,0.02734375,Density 50%
130.234375,0.02734375,Density 50%
130.25,0.02734375,Density 50%
130.265625,0.0234375,Density 50%
130.28125,0.02734375,Density 50%
130.296875,0.02734375,Density 50%
130.3125,0.03125,Density 90%
130.328125,0.03125,Density 90%
130.34375,0.02734375,Density 50%
130.359375,0.0234375,Density 50%
130.375,0.01953125,Density 50%
130.390625,0.03515625,Density 90%
130.40625,0.01953125,Density 50%
130.421875,0.03515625,Density 90%
130.4375,0.0234375,Density 50%
130.453125,0.0234375,Density 50%
130.46875,0.02734375,Density 50%
130.484375,0.03125,Density 90%
130.5,0.03125,Density 90%
130.515625,0.0234375,Density 50%
130.53125,0.02734375,Density 50%
130.546875,0.02734375,Density 50%
130.5625,0.02734375,Density 50%
130.578125,0.02734375,Density 50%
130.59375,0.02734375,Density 50%
130.609375,0.03125,Density 90%
130.625,0.01953125,Density 50%
130.640625,0.03125,Density 90%
130.65625,0.0234375,Density 50%
130.671875,0.03125,Density 90%
130.6875,0.0234375,Density 50%
130.703125,0.03125,Density 90%
130.71875,0.02734375,Density 50%
130.734375,0.03515625,Density 90%
130.75,0.02734375,Density 50%
130.765625,0.02734375,Density 50%
130.78125,0.02734375,Density 50%
130.796875,0.0234375,Density 50%
130.8125,0.0234375,Density 50%
130.828125,0.03125,Density 90%
130.84375,0.0234375,Density 50%
130.859375,0.02734375,Density 50%
130.875,0.02734375,Density 50%
130.890625,0.02734375,Density 50%
130.90625,0.02734375,Density 50%
130.921875,0.02734375,Density 50%
130.9375,0.03125,Density 90%
130.953125,0.02734375,Density 50%
130.96875,0.02734375,Density 50%
130.984375,0.02734375,Density 50%
131.0,0.03125,Density 90%
131.015625,0.02734375,Density 50%
131.03125,0.03125,Density 90%
131.046875,0.03125,Density 90%
131.0625,0.02734375,Density 50%
131.078125,0.0234375,Density 50%
131.09375,0.02734375,Density 50%
131.109375,0.03125,Density 90%
131.125,0.02734375,Density 50%
131.140625,0.0234375,Density 50%
131.15625,0.03125,Density 90%
131.171875,0.03125,Density 90%
131.1875,0.0234375,Density 50%
131.203125,0.0234375,Density 50%
131.21875,0.0234375,Density 50%
131.234375,0.03515625,Density 90%
131.25,0.0234375,Density 50%
131.265625,0.03125,Density 90%
131.28125,0.03515625,Density 90%
131.296875,0.0234375,Density 50%
131.3125,0.03125,Density 90%
131.328125,0.03515625,Density 90%
131.34375,0.03515625,Density 90%
131.359375,0.02734375,Density 50%
131.375,0.0234375,Density 50%
131.390625,0.0234375,Density 50%
131.40625,0.03515625,Density 90%
131.421875,0.0234375,Density 50%
131.4375,0.03125,Density 90%
131.453125,0.0234375,Density 50%
131.46875,0.03125,Density 90%
131.484375,0.0234375,Density 50%
131.5,0.02734375,Density 50%
131.515625,0.03125,Density 90%
131.53125,0.02734375,Density 50%
131.546875,0.015625,Density 30%
131.5625,0.0234375,Density 50%
131.578125,0.03125,Density 90%
131.59375,0.0234375,Density 50%
131.609375,0.0234375,Density 50%
131.625,0.0234375,Density 50%
131.640625,0.03125,Density 90%
131.65625,0.0234375,Density 50%
131.671875,0.0234375,Density 50%
131.6875,0.02734375,Density 50%
131.703125,0.03125,Density 90%
131.71875,0.0234375,Density 50%
131.734375,0.02734375,Density 50%
131.75,0.02734375,Density 50%
131.765625,0.0234375,Density 50%
131.78125,0.0234375,Density 50%
131.796875,0.02734375,Density 50%
131.8125,0.02734375,Density 50%
131.828125,0.03125,Density 90%
131.84375,0.03125,Density 90%
131.859375,0.0234375,Density 50%
131.875,0.03125,Density 90%
131.890625,0.03125,Density 90%
131.90625,0.02734375,Density 50%
131.921875,0.02734375,Density 50%
131.9375,0.0234375,Density 50%
131.953125,0.03125,Density 90%
131.96875,0.02734375,Density 50%
131.984375,0.02734375,Density 50%
132.0,0.03125,Density 90%
132.015625,0.0234375,Density 50%
132.03125,0.03125,Density 90%
132.046875,0.03125,Density 90%
132.0625,0.03125,Density 90%
132.078125,0.02734375,Density 50%
132.09375,0.0234375,Density 50%
132.109375,0.02734375,Density 50%
132.125,0.02734375,Density 50%
132.140625,0.01953125,Density 50%
132.15625,0.02734375,Density 50%
132.171875,0.0234375,Density 50%
132.1875,0.02734375,Density 50%
132.203125,0.0234375,Density 50%
132.21875,0.03125,Density 90%
132.234375,0.0234375,Density 50%
132.25,0.0234375,Density 50%
132.265625,0.0234375,Density 50%
132.28125,0.02734375,Density 50%
132.296875,0.0234375,Density 50%
132.3125,0.03125,Density 90%
132.328125,0.02734375,Density 50%
132.34375,0.0234375,Density 50%
132.359375,0.02734375,Density 50%
132.375,0.0234375,Density 50%
132.390625,0.03125,Density 90%
132.40625,0.0234375,Density 50%
132.421875,0.0234375,Density 50%
132.4375,0.03125,Density 90%
132.453125,0.02734375,Density 50%
132.46875,0.02734375,Density 50%
132.484375,0.02734375,Density 50%
132.5,0.0234375,Density 50%
132.515625,0.0234375,Density 50%
132.53125,0.02734375,Density 50%
132.546875,0.02734375,Density 50%
132.5625,0.02734375,Density 50%
132.578125,0.02734375,Density 50%
132.59375,0.02734375,Density 50%
132.609375,0.02734375,Density 50%
132.625,0.02734375,Density 50%
132.640625,0.02734375,Density 50%
132.65625,0.0234375,Density 50%
132.671875,0.02734375,Density 50%
132.6875,0.03125,Density 90%
132.703125,0.03125,Density 90%
132.71875,0.02734375,Density 50%
132.734375,0.02734375,Density 50%
132.75,0.0234375,Density 50%
132.765625,0.02734375,Density 50%
132.78125,0.02734375,Density 50%
132.796875,0.0234375,Density 50%
132.8125,0.02734375,Density 50%
132.828125,0.03125,Density 90%
132.84375,0.02734375,Density 50%
132.859375,0.0234375,Density 50%
132.875,0.02734375,Density 50%
132.890625,0.02734375,Density 50%
132.90625,0.02734375,Density 50%
132.921875,0.02734375,Density 50%
132.9375,0.02734375,Density 50%
132.953125,0.02734375,Density 50%
132.96875,0.02734375,Density 50%
132.984375,0.02734375,Density 50%
133.0,0.02734375,Density 50%
133.015625,0.0234375,Density 50%
133.03125,0.03125,Density 90%
133.046875,0.02734375,Density 50%
133.0625,0.0234375,Density 50%
133.078125,0.02734375,Density 50%
133.09375,0.03125,Density 90%
133.109375,0.02734375,Density 50%
133.125,0.0234375,Density 50%
133.140625,0.02734375,Density 50%
133.15625,0.02734375,Density 50%
133.171875,0.02734375,Density 50%
133.1875,0.03125,Density 90%
133.203125,0.02734375,Density 50%
133.21875,0.02734375,Density 50%
133.234375,0.0234375,Density 50%
133.25,0.0234375,Density 50%
133.265625,0.0234375,Density 50%
133.28125,0.03125,Density 90%
133.296875,0.0234375,Density 50%
133.3125,0.02734375,Density 50%
133.328125,0.0234375,Density 50%
133.34375,0.02734375,Density 50%
133.359375,0.02734375,Density 50%
133.375,0.03125,Density 90%
133.390625,0.02734375,Density 50%
133.40625,0.02734375,Density 50%
133.421875,0.0234375,Density 50%
133.4375,0.02734375,Density 50%
133.453125,0.02734375,Density 50%
133.46875,0.02734375,Density 50%
133.484375,0.02734375,Density 50%
133.5,0.0234375,Density 50%
133.515625,0.02734375,Density 50%
133.53125,0.02734375,Density 50%
133.546875,0.02734375,Density 50%
133.5625,0.02734375,Density 50%
133.578125,0.02734375,Density 50%
133.59375,0.02734375,Density 50%
133.609375,0.02734375,Density 50%
133.625,0.02734375,Density 50%
133.640625,0.02734375,Density 50%
133.65625,0.03125,Density 90%
133.671875,0.02734375,Density 50%
133.6875,0.0234375,Density 50%
133.703125,0.02734375,Density 50%
133.71875,0.02734375,Density 50%
133.734375,0.02734375,Density 50%
133.75,0.03125,Density 90%
133.765625,0.03125,Density 90%
133.78125,0.02734375,Density 50%
133.796875,0.0234375,Density 50%
133.8125,0.02734375,Density 50%
133.828125,0.01953125,Density 50%
133.84375,0.02734375,Density 50%
133.859375,0.03125,Density 90%
133.875,0.02734375,Density 50%
133.890625,0.0234375,Density 50%
133.90625,0.03515625,Density 90%
133.921875,0.02734375,Density 50%
133.9375,0.0234375,Density 50%
133.953125,0.0234375,Density 50%
133.96875,0.03125,Density 90%
133.984375,0.01953125,Density 50%
134.0,0.02734375,Density 50%
134.015625,0.03125,Density 90%
134.03125,0.02734375,Density 50%
134.046875,0.02734375,Density 50%
134.0625,0.02734375,Density 50%
134.078125,0.0234375,Density 50%
134.09375,0.03125,Density 90%
134.109375,0.02734375,Density 50%
134.125,0.0234375,Density 50%
134.140625,0.02734375,Density 50%
134.15625,0.03125,Density 90%
134.171875,0.01953125,Density 50%
134.1875,0.02734375,Density 50%
134.203125,0.02734375,Density 50%
134.21875,0.03125,Density 90%
134.234375,0.0234375,Density 50%
134.25,0.02734375,Density 50%
134.265625,0.03125,Density 90%
134.28125,0.0234375,Density 50%
134.296875,0.02734375,Density 50%
134.3125,0.02734375,Density 50%
134.328125,0.02734375,Density 50%
134.34375,0.0234375,Density 50%
134.359375,0.0234375,Density 50%
134.375,0.0234375,Density 50%
134.390625,0.02734375,Density 50%
134.40625,0.0234375,Density 50%
134.421875,0.02734375,Density 50%
134.4375,0.02734375,Density 50%
134.453125,0.03125,Density 90%
134.46875,0.02734375,Density 50%
134.484375,0.02734375,Density 50%
134.5,0.02734375,Density 50%
134.515625,0.02734375,Density 50%
134.53125,0.02734375,Density 50%
134.546875,0.02734375,Density 50%
134.5625,0.02734375,Density 50%
134.578125,0.03125,Density 90%
134.59375,0.02734375,Density 50%
134.609375,0.02734375,Density 50%
134.625,0.0234375,Density 50%
134.640625,0.0234375,Density 50%
134.65625,0.03125,Density 90%
134.671875,0.0234375,Density 50%
134.6875,0.0234375,Density 50%
134.703125,0.02734375,Density 50%
134.71875,0.0234375,Density 50%
134.734375,0.0234375,Density 50%
134.75,0.0234375,Density 50%
134.765625,0.02734375,Density 50%
134.78125,0.03125,Density 90%
134.796875,0.015625,Density 30%
134.8125,0.02734375,Density 50%
134.828125,0.02734375,Density 50%
134.84375,0.02734375,Density 50%
134.859375,0.02734375,Density 50%
134.875,0.0234375,Density 50%
134.890625,0.03515625,Density 90%
134.90625,0.02734375,Density 50%
134.921875,0.0234375,Density 50%
134.9375,0.02734375,Density 50%
134.953125,0.02734375,Density 50%
134.96875,0.02734375,Density 50%
134.984375,0.02734375,Density 50%
135.0,0.02734375,Density 50%
135.015625,0.02734375,Density 50%
135.03125,0.0234375,Density 50%
135.046875,0.0234375,Density 50%
135.0625,0.02734375,Density 50%
135.078125,0.0234375,Density 50%
135.09375,0.03125,Density 90%
135.109375,0.03125,Density 90%
135.125,0.02734375,Density 50%
135.140625,0.03125,Density 90%
135.15625,0.0234375,Density 50%
135.171875,0.01953125,Density 50%
135.1875,0.02734375,Density 50%
135.203125,0.0234375,Density 50%
135.21875,0.03125,Density 90%
135.234375,0.0234375,Density 50%
135.25,0.03125,Density 90%
135.265625,0.0234375,Density 50%
135.28125,0.0234375,Density 50%
135.296875,0.0234375,Density 50%
135.3125,0.03125,Density 90%
135.328125,0.02734375,Density 50%
135.34375,0.02734375,Density 50%
135.359375,0.0234375,Density 50%
135.375,0.0234375,Density 50%
135.390625,0.03125,Density 90%
135.40625,0.0234375,Density 50%
135.421875,0.02734375,Density 50%
135.4375,0.02734375,Density 50%
135.453125,0.0234375,Density 50%
135.46875,0.03125,Density 90%
135.484375,0.0234375,Density 50%
135.5,0.02734375,Density 50%
135.515625,0.0234375,Density 50%
135.53125,0.03125,Density 90%
135.546875,0.02734375,Density 50%
135.5625,0.0234375,Density 50%
135.578125,0.02734375,Density 50%
135.59375,0.02734375,Density 50%
135.609375,0.0234375,Density 50%
135.625,0.02734375,Density 50%
135.640625,0.03125,Density 90%
135.65625,0.03125,Density 90%
135.671875,0.0234375,Density 50%
135.6875,0.02734375,Density 50%
135.703125,0.02734375,Density 50%
135.71875,0.02734375,Density 50%
135.734375,0.02734375,Density 50%
135.75,0.03125,Density 90%
135.765625,0.02734375,Density 50%
135.78125,0.03125,Density 90%
135.796875,0.03125,Density 90%
135.8125,0.02734375,Density 50%
135.828125,0.02734375,Density 50%
135.84375,0.03125,Density 90%
135.859375,0.0234375,Density 50%
135.875,0.0234375,Density 50%
135.890625,0.02734375,Density 50%
135.90625,0.01953125,Density 50%
135.921875,0.0234375,Density 50%
135.9375,0.0234375,Density 50%
135.953125,0.03125,Density 90%
135.96875,0.03125,Density 90%
135.984375,0.01953125,Density 50%
136.0,0.02734375,Density 50%
136.015625,0.03125,Density 90%
136.03125,0.02734375,Density 50%
136.046875,0.0234375,Density 50%
136.0625,0.02734375,Density 50%
136.078125,0.02734375,Density 50%
136.09375,0.03125,Density 90%
136.109375,0.02734375,Density 50%
136.125,0.0234375,Density 50%
136.140625,0.02734375,Density 50%
136.15625,0.02734375,Density 50%
136.171875,0.02734375,Density 50%
136.1875,0.02734375,Density 50%
136.203125,0.02734375,Density 50%
136.21875,0.02734375,Density 50%
136.234375,0.0234375,Density 50%
136.25,0.02734375,Density 50%
136.265625,0.02734375,Density 50%
136.28125,0.0234375,Density 50%
136.296875,0.02734375,Density 50%
136.3125,0.02734375,Density 50%
136.328125,0.0234375,Density 50%
136.34375,0.03125,Density 90%
136.359375,0.02734375,Density 50%
136.375,0.02734375,Density 50%
136.390625,0.02734375,Density 50%
136.40625,0.02734375,Density 50%
136.421875,0.0234375,Density 50%
136.4375,0.0234375,Density 50%
136.453125,0.03125,Density 90%
136.46875,0.0234375,Density 50%
136.484375,0.01953125,Density 50%
136.5,0.0234375,Density 50%
136.515625,0.02734375,Density 50%
136.53125,0.01953125,Density 50%
136.546875,0.02734375,Density 50%
136.5625,0.02734375,Density 50%
136.578125,0.03125,Density 90%
136.59375,0.02734375,Density 50%
136.609375,0.0234375,Density 50%
136.625,0.02734375,Density 50%
136.640625,0.02734375,Density 50%
136.65625,0.0234375,Density 50%
136.671875,0.02734375,Density 50%
136.6875,0.02734375,Density 50%
136.703125,0.02734375,Density 50%
136.71875,0.01953125,Density 50%
136.734375,0.03125,Density 90%
136.75,0.03125,Density 90%
136.765625,0.02734375,Density 50%
136.78125,0.03515625,Density 90%
136.796875,0.02734375,Density 50%
136.8125,0.02734375,Density 50%
136.828125,0.02734375,Density 50%
136.84375,0.0234375,Density 50%
136.859375,0.0234375,Density 50%
136.875,0.03125,Density 90%
136.890625,0.02734375,Density 50%
136.90625,0.02734375,Density 50%
136.921875,0.02734375,Density 50%
136.9375,0.02734375,Density 50%
136.953125,0.02734375,Density 50%
136.96875,0.0234375,Density 50%
136.984375,0.0234375,Density 50%
137.0,0.02734375,Density 50%
137.015625,0.02734375,Density 50%
137.03125,0.03125,Density 90%
137.046875,0.02734375,Density 50%
137.0625,0.02734375,Density 50%
137.078125,0.02734375,Density 50%
137.09375,0.02734375,Density 50%
137.109375,0.02734375,Density 50%
137.125,0.01953125,Density 50%
137.140625,0.02734375,Density 50%
137.15625,0.03515625,Density 90%
137.171875,0.03125,Density 90%
137.1875,0.0234375,Density 50%
137.203125,0.02734375,Density 50%
137.21875,0.02734375,Density 50%
137.234375,0.02734375,Density 50%
137.25,0.02734375,Density 50%
137.265625,0.03125,Density 90%
137.28125,0.0234375,Density 50%
137.296875,0.0234375,Density 50%
137.3125,0.02734375,Density 50%
137.328125,0.02734375,Density 50%
137.34375,0.02734375,Density 50%
137.359375,0.03125,Density 90%
137.375,0.0234375,Density 50%
137.390625,0.02734375,Density 50%
137.40625,0.02734375,Density 50%
137.421875,0.02734375,Density 50%
137.4375,0.03125,Density 90%
137.453125,0.0234375,Density 50%
137.46875,0.0234375,Density 50%
137.484375,0.02734375,Density 50%
137.5,0.02734375,Density 50%
137.515625,0.02734375,Density 50%
137.53125,0.02734375,Density 50%
137.546875,0.02734375,Density 50%
137.5625,0.02734375,Density 50%
137.578125,0.01953125,Density 50%
137.59375,0.03125,Density 90%
137.609375,0.02734375,Density 50%
137.625,0.02734375,Density 50%
137.640625,0.02734375,Density 50%
137.65625,0.03125,Density 90%
137.671875,0.02734375,Density 50%
137.6875,0.03125,Density 90%
137.703125,0.0234375,Density 50%
137.71875,0.03125,Density 90%
137.734375,0.0234375,Density 50%
137.75,0.0234375,Density 50%
137.765625,0.02734375,Density 50%
137.78125,0.0234375,Density 50%
137.796875,0.02734375,Density 50%
137.8125,0.0234375,Density 50%
137.828125,0.02734375,Density 50%
137.84375,0.0234375,Density 50%
137.859375,0.03515625,Density 90%
137.875,0.0234375,Density 50%
137.890625,0.02734375,Density 50%
137.90625,0.02734375,Density 50%
137.921875,0.02734375,Density 50%
137.9375,0.02734375,Density 50%
137.953125,0.0234375,Density 50%
137.96875,0.03515625,Density 90%
137.984375,0.0234375,Density 50%
138.0,0.02734375,Density 50%
138.015625,0.03515625,Density 90%
138.03125,0.02734375,Density 50%
138.046875,0.02734375,Density 50%
138.0625,0.02734375,Density 50%
138.078125,0.02734375,Density 50%
138.09375,0.02734375,Density 50%
138.109375,0.0234375,Density 50%
138.125,0.02734375,Density 50%
138.140625,0.03125,Density 90%
138.15625,0.0234375,Density 50%
138.171875,0.02734375,Density 50%
138.1875,0.01953125,Density 50%
138.203125,0.0234375,Density 50%
138.21875,0.0234375,Density 50%
138.234375,0.02734375,Density 50%
138.25,0.02734375,Density 50%
138.265625,0.02734375,Density 50%
138.28125,0.02734375,Density 50%
138.296875,0.03125,Density 90%
138.3125,0.0234375,Density 50%
138.328125,0.0234375,Density 50%
138.34375,0.03125,Density 90%
138.359375,0.02734375,Density 50%
138.375,0.03125,Density 90%
138.390625,0.02734375,Density 50%
138.40625,0.02734375,Density 50%
138.421875,0.03125,Density 90%
138.4375,0.03125,Density 90%
138.453125,0.02734375,Density 50%
138.46875,0.02734375,Density 50%
138.484375,0.01953125,Density 50%
138.5,0.02734375,Density 50%
138.515625,0.0234375,Density 50%
138.53125,0.0234375,Density 50%
138.546875,0.03125,Density 90%
138.5625,0.01953125,Density 50%
138.578125,0.03125,Density 90%
138.59375,0.02734375,Density 50%
138.609375,0.03515625,Density 90%
138.625,0.02734375,Density 50%
138.640625,0.0234375,Density 50%
138.65625,0.02734375,Density 50%
138.671875,0.0234375,Density 50%
138.6875,0.02734375,Density 50%
138.703125,0.02734375,Density 50%
138.71875,0.03125,Density 90%
138.734375,0.0234375,Density 50%
138.75,0.03125,Density 90%
138.765625,0.0234375,Density 50%
138.78125,0.0234375,Density 50%
138.796875,0.02734375,Density 50%
138.8125,0.02734375,Density 50%
138.828125,0.02734375,Density 50%
138.84375,0.01953125,Density 50%
138.859375,0.0234375,Density 50%
